id,was_married,children,salary,sex,age,profession,home_cost,drive_info,happyness
5279,1,6.0,175860711.29004955,1,14.0,Entertainment,10322745.961532898,,0.5357459788957646
5280,0,1.0,223294524.0986437,0,11.0,Lawyer,10276136.331511335,1.0,0.4213861547755619
5281,1,0.0,2624318.5086925696,0,17.0,Healthcare,10045219.91214618,,0.3128029193523436
5282,1,1.0,13740258.972048791,1,9.0,Marketing,10047162.895762548,1.0,0.2714211168195581
5283,1,6.0,171118892.533556,1,14.0,Entertainment,10172430.36745304,1.0,0.6352113494090391
5284,1,6.0,242244275.78148,1,14.0,Entertainment,10365762.987001024,0.0,0.650282398597995
5285,1,2.0,150528529.116015,1,32.0,Doctor,10411796.465579815,,0.3423881386464197
5286,1,4.0,30924792.082017105,1,82.0,Engineer,10150090.163146716,,0.6344196578025223
5287,1,3.0,2348740.801036423,0,21.0,Homemaker,10111500.338477245,1.0,0.4707406964929934
5288,0,1.0,117874110.97701442,0,10.0,Lawyer,10185654.76572765,,0.2866101497360231
5289,1,4.0,53265044.8268624,1,82.0,Engineer,10139021.745392086,1.0,0.4912343251219069
5290,0,1.0,153817221.53272897,0,10.0,Lawyer,10377006.199992692,1.0,0.046007758817493
5291,1,9.0,132137337.3491131,1,99.0,Artist,10112898.821998546,,0.5299416364554951
5292,1,6.0,205957179.98817632,1,13.0,Entertainment,10419784.577710956,,0.632149336533399
5293,1,9.0,82360431.33528301,1,100.0,Artist,10153546.140893923,1.0,0.7002381160364729
5294,1,6.0,241951289.00374275,1,13.0,Entertainment,10132612.552378666,,0.491369963675927
5295,1,1.0,15129406.882494776,1,9.0,Marketing,9980597.774382155,0.0,0.4494299998987924
5296,1,0.0,28852298.310702164,1,3.0,Executive,10110976.091065884,,0.4567897282685854
5297,1,6.0,237091372.14920524,1,13.0,Entertainment,10238952.963317096,,0.6482406137516935
5298,1,3.0,2216296.6683631632,0,21.0,Homemaker,10186473.49589289,,0.411459165642668
5299,1,0.0,40260445.821276896,1,3.0,Executive,10161439.363455324,,0.3114521372019321
5300,1,0.0,31400109.579477206,1,3.0,Executive,10021419.94495361,0.0,0.5057046878051107
5301,0,1.0,176618365.04670602,0,10.0,Lawyer,10311425.041247614,1.0,0.3146087617075481
5302,1,4.0,44919658.8455444,1,82.0,Engineer,10163082.60230177,1.0,0.4998186859356504
5303,1,0.0,34705850.10718261,1,3.0,Executive,10182371.085087435,,0.3619459488851559
5304,1,1.0,10085353.333155464,1,9.0,Marketing,9983124.522426665,1.0,0.3535637871123127
5305,1,1.0,13694353.711274263,1,9.0,Marketing,10069525.246518144,,0.3869405165980489
5306,0,1.0,191021808.43303272,0,10.0,Lawyer,10312388.276226688,1.0,0.1576794188895985
5307,0,1.0,145859133.03598022,0,10.0,Lawyer,10316003.27998506,1.0,0.4012443906832261
5308,1,0.0,32184061.041759197,1,3.0,Executive,10148417.835854623,1.0,0.3796857966917655
5309,1,0.0,2996569.0691287904,0,17.0,Healthcare,10030045.955001272,,0.3806126019052143
5310,1,4.0,54071963.13025132,0,81.0,Engineer,10159819.563799676,1.0,0.5199692117540157
5311,1,1.0,14962620.966535227,1,9.0,Marketing,10184364.778495545,,0.3137306595959107
5312,1,3.0,1988465.6026371825,0,21.0,Homemaker,9995189.963241955,,0.2514705668178114
5313,1,3.0,2354066.1961628953,0,20.0,Homemaker,10152508.907567823,1.0,0.2927330914939592
5314,1,4.0,40806873.53849056,1,82.0,Engineer,9996058.607728172,0.0,0.7085058566113369
5315,1,4.0,48124335.170658655,1,82.0,Engineer,10272698.071397394,1.0,0.4839277022466078
5316,1,3.0,2536966.951001017,0,20.0,Homemaker,10189308.308311814,,0.4677066791972343
5317,1,2.0,215073048.01541096,1,32.0,Doctor,10337772.116663722,,0.5786453105156424
5318,1,2.0,186450781.00641328,1,32.0,Doctor,10381200.599863447,,0.8709347256633396
5319,1,1.0,12056811.497554041,1,9.0,Marketing,10101213.709892578,1.0,0.3438774338588578
5320,1,1.0,11485954.013404312,1,9.0,Marketing,10102773.088632928,0.0,0.3824774718129339
5321,1,1.0,12511318.49498075,1,9.0,Marketing,9952312.10077338,1.0,0.4674527521092462
5322,1,2.0,163494892.00004503,1,32.0,Doctor,10278397.456527324,1.0,0.5749663607729371
5323,1,0.0,3441325.468708214,0,17.0,Healthcare,10137679.811864285,,0.5888635178624037
5324,0,1.0,185754552.0390418,0,10.0,Lawyer,10183931.72420184,0.0,0.5505374954107956
5325,0,2.0,202424870.2367171,1,32.0,Doctor,10221009.534474604,,0.4366937000383535
5326,1,4.0,40159016.56811249,1,82.0,Engineer,10174620.612434365,,0.7067219724290408
5327,0,1.0,149962702.2290833,0,11.0,Lawyer,10509830.753252313,,0.2793972941220283
5328,0,2.0,154446975.0029339,1,32.0,Doctor,10286229.580310708,1.0,0.3473004207972812
5329,1,1.0,11959291.059036449,1,9.0,Marketing,10072123.0937244,1.0,0.5015450011363249
5330,0,1.0,191843655.9434601,0,10.0,Lawyer,10341914.194954038,,0.4570937355630576
5331,1,0.0,3366364.924706528,0,17.0,Healthcare,10049458.979249893,,0.4537839783833634
5332,1,1.0,12273463.316619478,1,9.0,Marketing,10077911.560115049,,0.3764097485600627
5333,1,0.0,3476703.316392202,0,17.0,Healthcare,10036674.814031102,1.0,0.4005472298979474
5334,0,1.0,151809132.9538238,0,10.0,Lawyer,10174276.540359125,,0.3455615689021921
5335,1,9.0,132818432.12961186,1,100.0,Artist,10147198.38415159,1.0,0.7801608959683258
5336,0,1.0,121763628.2576839,0,10.0,Lawyer,10271137.490072686,,0.3424272131383866
5337,1,2.0,191026231.95003554,1,32.0,Doctor,10309768.061662646,,0.7934454853324516
5338,1,4.0,54658213.624874756,1,82.0,Engineer,10215630.693083726,1.0,0.5374721010774692
5339,0,2.0,140503207.06651476,1,32.0,Doctor,10114355.007343384,1.0,0.44536703356115
5340,0,1.0,193934534.29700866,0,11.0,Lawyer,10315350.36517488,1.0,0.3829049443525002
5341,1,0.0,2808991.1623491854,0,17.0,Healthcare,10092825.527390463,1.0,0.253256164446287
5342,1,4.0,42090462.230941914,1,82.0,Engineer,10365305.133264286,1.0,0.4329388924373848
5343,1,0.0,3667911.464869677,0,17.0,Healthcare,10139513.356496464,,0.4367154991079245
5344,1,3.0,2241720.593792145,0,21.0,Homemaker,10169531.02995786,,0.3049425717302284
5345,1,9.0,126267778.47600418,1,100.0,Artist,10404678.819740904,,0.5603778755701447
5346,1,4.0,51033641.181920394,1,81.0,Engineer,10168633.920743749,,0.641692349282478
5347,1,4.0,31075275.0974082,1,81.0,Engineer,10108120.133216877,1.0,0.6182578290366113
5348,1,3.0,2653173.4838169143,0,21.0,Homemaker,10155857.656660486,1.0,0.4811085608608788
5349,1,2.0,207020804.5231362,1,32.0,Doctor,10411005.845843108,1.0,0.5191220011641791
5350,1,0.0,27128883.750768892,1,3.0,Executive,9951868.418644404,1.0,0.4717368804553171
5351,1,1.0,13078095.47259871,1,9.0,Marketing,10117241.667580178,1.0,0.4155158197910172
5352,0,1.0,193164766.1627186,0,11.0,Lawyer,10292579.82431314,,0.3903014133592697
5353,1,0.0,3253939.194529919,0,17.0,Healthcare,10208640.291746732,0.0,0.2670513719631786
5354,1,3.0,2322606.553678629,0,21.0,Homemaker,10100490.544376189,1.0,0.4210011651377087
5355,1,0.0,3405273.1872188677,0,17.0,Healthcare,9990652.914577069,1.0,0.4338354433676418
5356,1,9.0,139450955.80470732,1,99.0,Artist,10170180.46689751,,0.5516007697632707
5357,1,0.0,43930636.627855234,1,3.0,Executive,10166837.062916435,1.0,0.3877169197752428
5358,1,0.0,32255730.17842281,1,3.0,Executive,10131372.07697532,1.0,0.5595675752013435
5359,1,3.0,2157183.4890760714,0,21.0,Homemaker,10150834.664079783,,0.3046470396309748
5360,1,3.0,2160564.046256497,0,20.0,Homemaker,10017499.630976671,1.0,0.4380533417224968
5361,1,3.0,2501970.707468928,0,20.0,Homemaker,10138089.673932264,,0.2329080023439593
5362,1,0.0,37305974.15362723,1,3.0,Executive,10181261.804511746,1.0,0.4686075753324754
5363,1,0.0,3347623.6266381675,0,17.0,Healthcare,10047721.697307188,,0.3491404243068787
5364,1,0.0,2627594.0765095525,0,17.0,Healthcare,10179785.84182992,1.0,0.2063120706124467
5365,0,1.0,113281166.98423564,0,10.0,Lawyer,10260719.614104066,1.0,0.362654157698654
5366,1,3.0,2340498.302760452,0,20.0,Homemaker,9985020.831520554,,0.305971748955824
5367,1,4.0,45137473.36574423,1,82.0,Engineer,10188240.089060487,,0.480901403503103
5368,1,4.0,48063762.573643774,1,82.0,Engineer,10239707.90235074,,0.4583770057811298
5369,1,3.0,2213338.4290682175,0,21.0,Homemaker,10019167.76221271,,0.571236770567804
5370,1,1.0,12173354.639712999,1,9.0,Marketing,10251069.02640563,1.0,0.4117094272095277
5371,1,0.0,28991181.71609635,1,3.0,Executive,9981702.70560589,,0.3494223327196409
5372,1,1.0,8523221.66209409,1,9.0,Marketing,9991166.004147649,0.0,0.5754698697080421
5373,1,3.0,2724567.903097569,0,20.0,Homemaker,9978025.48248468,0.0,0.275054447733936
5374,1,6.0,127199246.55545571,1,14.0,Entertainment,10457111.091210686,,0.4870265023745952
5375,1,0.0,41598848.4912867,1,3.0,Executive,10266818.536681367,1.0,0.430111111881917
5376,1,1.0,13460955.69756106,1,9.0,Marketing,10175634.61162456,1.0,0.3691986783927856
5377,1,2.0,269331983.48944044,1,32.0,Doctor,10193278.22763708,,0.514426171005055
5378,1,4.0,27574042.70427945,1,82.0,Engineer,10156553.093098948,0.0,0.6500484394274646
5379,1,1.0,11737952.94517236,1,9.0,Marketing,9944391.527234131,0.0,0.4420850178213475
5380,1,9.0,127681920.80377765,1,100.0,Artist,10218409.511925535,1.0,0.6857529020627107
5381,1,0.0,2853069.664970296,0,17.0,Healthcare,10147081.291199489,,0.2052071613411256
5382,1,0.0,4173318.4666254288,0,17.0,Healthcare,10094740.62665973,1.0,0.4259225901289936
5383,0,1.0,125864324.86674292,0,11.0,Lawyer,10300872.420439728,,0.3618337813877609
5384,1,9.0,106403783.51959342,1,99.0,Artist,10127360.958059644,1.0,0.6762612043437793
5385,1,4.0,39512714.6890311,1,82.0,Engineer,10144759.055598443,,0.7428147369753964
5386,1,3.0,1865273.0572236024,0,21.0,Homemaker,10008834.185221592,,0.3828800550702411
5387,1,4.0,33540791.931965187,1,82.0,Engineer,10172280.69485741,,0.5099217575493924
5388,1,1.0,12251503.829295302,1,9.0,Marketing,10107021.565217037,,0.5940504688900748
5389,0,1.0,145136358.94833222,0,10.0,Lawyer,10240976.221372046,,0.3116439476451477
5390,1,0.0,38661359.915736206,1,3.0,Executive,10148434.714941716,,0.3174542718759773
5391,1,0.0,31279533.425904274,1,3.0,Executive,10002670.230748365,1.0,0.4593148560451767
5392,0,1.0,157490171.7219344,0,10.0,Lawyer,10265642.650411384,1.0,0.296593945941492
5393,0,2.0,193632555.63140604,1,32.0,Doctor,10238269.255588008,,0.5171067760418252
5394,1,1.0,14389531.848601466,1,9.0,Marketing,10029734.87592038,,0.5020920265287455
5395,1,2.0,163035592.66826642,1,32.0,Doctor,10375693.40380999,0.0,0.5738109369027717
5396,1,9.0,105846567.866634,1,100.0,Artist,10249685.693649145,,0.5265625894627841
5397,0,2.0,127825435.41271971,1,32.0,Doctor,10277078.718922775,1.0,0.409222002512788
5398,0,1.0,209020342.00719205,0,11.0,Lawyer,10197536.062566835,,0.4484662833805017
5399,1,0.0,29328982.192043576,1,3.0,Executive,10208781.844754834,,0.3752432862022789
5400,1,6.0,246310156.30055287,1,13.0,Entertainment,10205646.69511834,,0.4973505948366153
5401,1,0.0,3563855.9277482214,0,17.0,Healthcare,10090171.515205428,1.0,0.3856529358414262
5402,1,2.0,191035934.2323752,1,32.0,Doctor,10326213.39319531,1.0,0.4516607341546815
5403,1,4.0,42530236.828419544,1,82.0,Engineer,10152957.479303598,,0.6730995279812052
5404,0,2.0,236525624.424661,1,32.0,Doctor,10296422.911845695,1.0,0.4242856494250072
5405,1,9.0,102509931.35723698,1,99.0,Artist,10251470.096240008,,0.6418722678001985
5406,1,4.0,44501823.857692555,1,81.0,Engineer,10227054.07017414,,0.520828009990804
5407,1,0.0,3026555.841154056,0,17.0,Healthcare,10143850.688115943,1.0,0.2681903633718663
5408,1,2.0,167079265.86169928,1,32.0,Doctor,10215944.015544549,0.0,0.6179472141710958
5409,1,3.0,2141604.509736926,0,20.0,Homemaker,10095050.51800282,,0.093325132920535
5410,0,1.0,201962030.61415282,0,10.0,Lawyer,10203430.220046882,,0.212087042835584
5411,1,9.0,75595078.51059234,1,99.0,Artist,10143617.297041684,1.0,0.7198581604850327
5412,0,1.0,181415827.35947007,0,10.0,Lawyer,10344574.95219509,1.0,0.3542782985922065
5413,1,6.0,194231678.3008511,1,14.0,Entertainment,10338015.362376632,1.0,0.3841945509433005
5414,1,6.0,155980665.34903368,1,13.0,Entertainment,10506696.892358689,,0.4989008760986075
5415,1,2.0,176891414.73854506,1,32.0,Doctor,10392647.216687107,,0.5130324314050086
5416,1,9.0,136154907.74125674,1,99.0,Artist,10166149.79024914,,0.6362681011282857
5417,1,9.0,72370923.3193211,1,100.0,Artist,10184999.643787352,1.0,0.9176972685384152
5418,1,3.0,2583236.064820952,0,21.0,Homemaker,10136832.790848142,0.0,0.5626997439620638
5419,1,4.0,48109304.22348667,1,82.0,Engineer,10188490.63088232,1.0,0.6069407312223402
5420,1,6.0,204355269.683883,1,14.0,Entertainment,10144151.331088647,,0.5336822838569965
5421,1,0.0,3398107.9794002576,0,17.0,Healthcare,10046110.834458338,1.0,0.3893873654882996
5422,1,0.0,35696680.950075194,1,3.0,Executive,10194796.91435061,1.0,0.2421349447159399
5423,1,9.0,133734462.8300581,1,100.0,Artist,10215085.748942113,,0.6135537291841403
5424,0,2.0,147333955.19380882,1,32.0,Doctor,10274817.02021764,0.0,0.4237211810682716
5425,0,1.0,106627582.56947772,0,10.0,Lawyer,10146729.818525514,,0.4190068210223864
5426,1,0.0,44306868.00127568,1,3.0,Executive,10181202.670598412,,0.2259069935509
5427,1,4.0,42010962.18000814,1,82.0,Engineer,10281077.64116428,1.0,0.4412020487786525
5428,1,1.0,11078713.90605563,1,9.0,Marketing,10132273.295866877,,0.4437186418033141
5429,0,1.0,207280507.82907385,0,10.0,Lawyer,10103576.892088056,1.0,0.4031344974842352
5430,1,9.0,124937421.5052924,1,99.0,Artist,10171504.07173563,,0.7198809011772636
5431,1,0.0,2874747.873470968,0,17.0,Healthcare,10104775.821817225,1.0,0.1578450582620462
5432,1,4.0,41516470.97689985,1,82.0,Engineer,10076948.884668598,1.0,0.606017644698875
5433,0,2.0,202820243.72922236,1,32.0,Doctor,10168955.2831734,1.0,0.293217083898012
5434,1,9.0,76622740.6614087,1,99.0,Artist,10269471.842395203,1.0,0.6236725845138599
5435,0,1.0,156710708.84333467,0,10.0,Lawyer,10226921.553083874,,0.3672105870039314
5436,1,2.0,155255280.0128578,1,32.0,Doctor,10341945.060858728,1.0,0.4152674508851396
5437,1,0.0,27807028.7249894,1,3.0,Executive,9990132.94758635,0.0,0.3695023006435083
5438,1,6.0,207785561.7851058,1,14.0,Entertainment,10383776.955470692,1.0,0.5809685669342198
5439,1,6.0,135577976.35460052,1,13.0,Entertainment,10357544.274829064,1.0,0.4289901613767792
5440,1,3.0,2022209.8194280816,0,20.0,Homemaker,10238890.337783735,1.0,0.4035545574382801
5441,1,0.0,35813996.224883966,1,3.0,Executive,10257089.582879582,1.0,0.4407294638018558
5442,1,2.0,214670671.61775458,1,32.0,Doctor,10430865.036059847,0.0,0.5063117996389406
5443,1,0.0,34111312.66503871,1,3.0,Executive,10219880.459190736,,0.4431721128485815
5444,1,0.0,3480697.3595805727,0,17.0,Healthcare,9942153.013664966,0.0,0.4639833208512983
5445,1,4.0,46171963.71729264,1,82.0,Engineer,10167930.994940167,1.0,0.644390004870604
5446,0,1.0,197454999.03405425,0,10.0,Lawyer,10325045.610085089,1.0,0.4788983549150266
5447,1,0.0,3411276.609162981,0,17.0,Healthcare,10206584.305077417,1.0,0.2495454058270619
5448,1,3.0,2187555.650107376,0,21.0,Homemaker,10149484.78861244,,0.3421503239063107
5449,1,3.0,2058774.0193053288,0,20.0,Homemaker,10154112.677598864,,0.4227248603677865
5450,1,1.0,15148082.873817995,1,9.0,Marketing,10004013.87564871,0.0,0.6129817033647215
5451,1,6.0,273393367.40450835,1,14.0,Entertainment,10379660.924229406,0.0,0.4882981460142179
5452,1,4.0,39201524.00188225,1,82.0,Engineer,10132381.156288868,1.0,0.3868810076239389
5453,1,4.0,51004028.86317882,1,82.0,Engineer,10071078.348827817,,0.5776259787371311
5454,1,1.0,16460760.943127414,1,9.0,Marketing,10089170.212242406,0.0,0.447581937571091
5455,1,9.0,128890088.32505406,1,99.0,Artist,10138551.975255173,,0.6875092669566324
5456,1,1.0,15160538.623729374,1,9.0,Marketing,10176955.261123328,,0.4008391347571658
5457,0,2.0,225851168.76674563,1,32.0,Doctor,10367695.34775869,,0.472200806184382
5458,1,6.0,167962415.73654103,1,14.0,Entertainment,10261522.395876247,1.0,0.5840916299758062
5459,1,6.0,104388691.78978929,1,14.0,Entertainment,10235448.156941704,,0.5287374346147857
5460,1,1.0,13660140.30177418,1,9.0,Marketing,10063111.160181103,,0.3459499306457606
5461,1,0.0,31274032.596099958,1,3.0,Executive,10223255.841490554,1.0,0.3602942600832428
5462,1,6.0,207851336.01423496,1,14.0,Entertainment,10225276.548023006,1.0,0.639416052660958
5463,1,9.0,107575426.33264133,1,99.0,Artist,10145628.897378484,1.0,0.5153744545695409
5464,1,0.0,3056897.625150027,0,17.0,Healthcare,10097729.527346272,1.0,0.2941213227249766
5465,1,6.0,176792711.17081752,1,13.0,Entertainment,10254146.69026904,,0.3427539943546649
5466,1,6.0,147945904.19259036,1,13.0,Entertainment,10303932.77346398,,0.5366935836068026
5467,1,4.0,35765404.56888625,1,81.0,Engineer,9958588.22623853,1.0,0.6406295228286449
5468,1,6.0,214848248.06119063,1,13.0,Entertainment,10443949.494756686,1.0,0.6278262672345521
5469,0,1.0,199991686.87812692,0,10.0,Lawyer,10247144.83668619,,0.2354538530216571
5470,1,9.0,106536639.78852841,1,99.0,Artist,10201696.593841268,,0.4471551000039229
5471,1,3.0,2294408.961796506,0,20.0,Homemaker,10192943.483161554,,0.2732445790958707
5472,1,0.0,24631253.678752836,1,3.0,Executive,10280775.806750862,1.0,0.3569821405744468
5473,1,2.0,171032384.24849948,1,32.0,Doctor,10522119.967487156,,0.4446034081327146
5474,1,2.0,124297396.75976446,1,32.0,Doctor,10434107.10193213,,0.5575538553154991
5475,1,9.0,102706078.2709761,1,99.0,Artist,10241501.627589067,,0.6544675481320049
5476,1,0.0,3162773.2981137186,0,17.0,Healthcare,10001825.832265776,,0.5051445183355471
5477,0,2.0,233530804.4589782,1,32.0,Doctor,10338495.660649814,1.0,0.5777455387353514
5478,1,2.0,196976032.67277548,1,32.0,Doctor,10465281.925864665,0.0,0.5021162596594092
5479,1,9.0,113834154.12227415,1,100.0,Artist,10132589.618315255,1.0,0.6394242104287075
5480,1,0.0,3094560.8444187082,0,18.0,Healthcare,9982984.74954393,,0.2864291819876032
5481,1,0.0,36804481.10876377,1,3.0,Executive,10156310.391019115,0.0,0.4161044171439241
5482,1,9.0,150125195.08815733,1,99.0,Artist,10071679.190588037,1.0,0.8748389316201901
5483,1,0.0,3283042.726494314,0,17.0,Healthcare,9952386.67619212,,0.3143926767885626
5484,1,1.0,10661992.27652619,1,9.0,Marketing,10114500.01895034,,0.26790791553722
5485,1,6.0,179771615.1555108,1,13.0,Entertainment,10287873.833617397,,0.4484034838041162
5486,1,4.0,47878385.289269306,1,82.0,Engineer,10282879.125336628,0.0,0.5958193437519896
5487,1,0.0,3332036.877570409,0,17.0,Healthcare,10358049.390586618,,0.5656314875330084
5488,1,0.0,2604608.3026250536,0,17.0,Healthcare,10087093.058010384,0.0,0.3427935107449305
5489,0,2.0,180738805.73603448,1,32.0,Doctor,10224661.747200849,,0.54030794835363
5490,1,3.0,2160595.7468781476,0,21.0,Homemaker,10038931.774747076,,0.4459635254904079
5491,1,0.0,25687266.738807026,1,3.0,Executive,10130897.898284888,,0.2814188201237597
5492,0,1.0,167161724.52794352,0,11.0,Lawyer,10317248.603112938,,0.4567142733134694
5493,1,6.0,145676625.59025988,1,13.0,Entertainment,10312867.216665868,1.0,0.5369706465961821
5494,1,3.0,2321509.8682649094,0,21.0,Homemaker,9995216.100345995,0.0,0.161641106494233
5495,1,1.0,12128203.881846445,1,9.0,Marketing,10270447.767159386,0.0,0.4001231800660579
5496,1,6.0,189535603.56092826,1,13.0,Entertainment,10327672.641793028,1.0,0.4712736793161541
5497,1,0.0,26033263.35462654,1,3.0,Executive,10100751.715723284,,0.4328560058284619
5498,1,1.0,15378982.12390857,1,9.0,Marketing,10113206.545207422,1.0,0.3661983522498416
5499,0,2.0,198710127.03077534,1,33.0,Doctor,10225124.27076279,,0.405072989142377
0,1,4.0,34270227.84762016,1,82.0,Engineer,10036744.144810405,,0.6580148558633507
1,1,2.0,187534958.37832087,1,32.0,Doctor,10140513.669981455,0.0,0.31178775994054
2,1,6.0,214788747.5310407,1,14.0,Entertainment,10433180.965577615,,0.6186007341949087
3,0,1.0,193507486.69968,0,10.0,Lawyer,10042985.31329015,,0.5666024491116
4,1,9.0,104172241.6063672,1,99.0,Artist,10219081.58669495,,0.7444126270096572
5,1,3.0,2405907.691677615,0,21.0,Homemaker,10016535.306500807,1.0,0.3759832774837503
6,1,3.0,2267379.7156045223,0,21.0,Homemaker,9980108.144758623,,0.4247800513845632
7,1,2.0,196607333.6281401,1,32.0,Doctor,10226684.489521174,1.0,0.578896872869073
8,1,1.0,13262754.183711048,1,9.0,Marketing,10173613.021271689,1.0,0.4215709419381061
9,1,9.0,82408488.27750741,1,100.0,Artist,10184430.87626286,,0.672285546756817
10,1,9.0,113527263.75332879,1,100.0,Artist,10376836.589678586,1.0,0.7441534853492863
11,1,6.0,189459858.72624943,1,14.0,Entertainment,10332529.881403985,,0.4945374679458768
12,0,1.0,240416131.70174855,0,11.0,Lawyer,10292128.124890065,,0.425955041595035
13,1,0.0,3398955.519945415,0,17.0,Healthcare,10199714.224865196,,0.221867831867586
14,1,0.0,52155111.149865836,1,3.0,Executive,10081419.49743887,0.0,0.3492473484087961
15,1,9.0,103213033.18760847,1,99.0,Artist,10295396.483619208,,0.4620083873832623
16,1,0.0,2774492.8772324137,0,18.0,Healthcare,10124013.385915646,1.0,0.2807197858074305
17,1,0.0,33760940.939794734,1,3.0,Executive,10047476.85238399,1.0,0.3027294734897996
18,1,9.0,126261408.76270966,1,99.0,Artist,10088373.162625644,1.0,0.6645458368719536
19,1,1.0,12182351.124849228,1,9.0,Marketing,10122364.017617684,,0.3039208840367952
20,1,4.0,56376590.58590177,1,82.0,Engineer,10256228.33931408,,0.4697825749190073
21,1,3.0,1934483.0521585662,0,21.0,Homemaker,10116704.972444888,0.0,0.4830214532717811
22,0,1.0,173292077.51764685,0,10.0,Lawyer,10193135.010884875,1.0,0.5092751743790097
23,1,3.0,1952924.3626908045,0,20.0,Homemaker,10051564.784645809,0.0,0.431683811242164
24,0,1.0,187688159.55361733,0,10.0,Lawyer,10194051.957358938,1.0,0.4503693057841592
25,1,6.0,216298569.7177011,1,13.0,Entertainment,10215899.960679583,,0.5385089955192757
26,1,6.0,254155431.91946182,1,13.0,Entertainment,10230947.532300057,0.0,0.6842960262472613
27,1,3.0,2154928.1367102065,0,21.0,Homemaker,10115635.44239498,,0.3238235255984278
28,1,2.0,185935670.67670137,1,32.0,Doctor,10316166.952248294,1.0,0.6278820664254364
29,1,6.0,166634646.10704938,1,13.0,Entertainment,10226017.960478716,1.0,0.7865478806730466
30,1,6.0,217271192.86179543,1,13.0,Entertainment,10224701.24302113,,0.6027311063903441
31,1,0.0,3689443.166592105,0,17.0,Healthcare,10168633.151457714,,0.2180917229850856
32,1,0.0,3281721.971204875,0,17.0,Healthcare,10133472.70377746,1.0,0.2039075358304793
33,1,0.0,2874816.3587703635,0,17.0,Healthcare,10235163.817886297,1.0,0.38417507352891
34,1,4.0,34980622.22544173,1,81.0,Engineer,10152152.821734676,1.0,0.3679530926656806
35,0,2.0,220602517.72281185,1,32.0,Doctor,10234989.380244672,1.0,0.5294297962947904
36,1,3.0,2373427.6624092967,0,21.0,Homemaker,10176757.983331908,,0.3672002020855103
37,0,1.0,215620594.17501968,0,11.0,Lawyer,10231725.823327942,0.0,0.2697504972479958
38,1,1.0,11226934.904044174,1,9.0,Marketing,10089234.232459892,0.0,0.4219541444785583
39,1,4.0,39022254.02112995,1,82.0,Engineer,10051340.303437635,1.0,0.4936607865250239
40,1,0.0,3234961.0771917733,0,17.0,Healthcare,10071270.072042877,,0.3815489769409139
41,1,2.0,249499811.2869452,1,32.0,Doctor,10162726.811061878,,0.5265198705980473
42,1,0.0,3306746.0860727774,0,17.0,Healthcare,10070502.3258332,,0.3875917493499229
43,1,3.0,2084039.0948836072,0,21.0,Homemaker,10069308.789836118,,0.5287773386167345
44,1,0.0,2633300.5256919563,0,17.0,Healthcare,10180547.495851366,,0.2649272438523387
45,1,3.0,2130626.5272111064,0,21.0,Homemaker,10053408.469589818,,0.5398134229340737
46,0,2.0,198741326.18444493,1,32.0,Doctor,10299740.875915129,1.0,0.2777981282258742
47,0,1.0,158902446.9601597,0,10.0,Lawyer,10322609.446500808,1.0,0.3081245190141565
48,1,3.0,2072770.366293992,0,21.0,Homemaker,10023458.30345784,1.0,0.4331821889615173
49,0,1.0,210316156.7421543,0,10.0,Lawyer,10193145.632914916,1.0,0.4076041509798683
50,1,6.0,224247109.8038343,1,13.0,Entertainment,10241573.727556156,,0.6050594875433692
51,1,3.0,2009442.420823819,0,21.0,Homemaker,10156912.474210007,,0.5718271647787148
52,1,6.0,262110221.09463865,1,13.0,Entertainment,10318051.007882718,,0.6362515975526204
53,1,9.0,82912668.68453708,1,100.0,Artist,10203307.816821748,,0.7384961404913166
54,1,4.0,43798200.99473176,1,82.0,Engineer,10137682.563470503,,0.555321149744135
55,1,9.0,107467363.42044353,1,99.0,Artist,10190414.985637575,1.0,0.8298273728154292
56,1,0.0,3023570.427035116,0,17.0,Healthcare,10077376.995507104,1.0,0.171770107234248
57,1,4.0,43506571.20024581,1,82.0,Engineer,10151696.404976718,1.0,0.6124816491249903
58,1,9.0,115657597.74136764,1,100.0,Artist,10206640.617840478,,0.6241449689892469
59,1,1.0,11419865.303784342,1,9.0,Marketing,10244366.545710357,,0.4559467609640357
60,1,4.0,39295479.17324636,1,82.0,Engineer,10031008.228418654,0.0,0.6023202689847436
61,1,9.0,129656351.69978933,1,99.0,Artist,10216310.385491792,,0.5731568913365861
62,1,6.0,230635037.34623358,1,13.0,Entertainment,10303274.686131062,1.0,0.5568604284489038
63,1,1.0,15110090.620809594,1,9.0,Marketing,10086932.838050082,0.0,0.4891104003306957
64,1,4.0,33485027.119907733,1,82.0,Engineer,10138984.200493814,0.0,0.614890722722799
65,1,0.0,2837572.640795763,0,17.0,Healthcare,10158757.958194371,1.0,0.1843843286976343
66,1,9.0,134815599.82369173,1,99.0,Artist,10181477.346055642,0.0,0.8342198042847164
67,1,6.0,169912757.75740412,1,14.0,Entertainment,10234177.92949012,,0.4820553446945312
68,1,6.0,157385234.4133508,1,13.0,Entertainment,10448859.250990205,,0.4241770987330768
69,1,9.0,97760812.48936495,1,100.0,Artist,10248735.566384546,,0.8194891941626222
70,1,0.0,34460776.29191721,1,3.0,Executive,10121962.60621965,,0.3465586223048646
71,1,1.0,14170436.633942423,1,9.0,Marketing,10063899.204594526,,0.3678479853669363
