,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,work_type,destroy_degree,work_duration,car_id,worker_id,sex,fix_date
2315,2315,2315,114992,reparking,0.0,13,l22245696z,XY,0,2019-6-7 11:39
2316,2316,2316,114993,reparking,0.0,4,D16978575e,KH,1,2020-2-21 0:26
2317,2317,2317,114994,repair,7.0,59,x80002642q,KG,0,2019-11-22 20:39
2318,2318,2318,114995,repair,7.7,59,B21190735B,HB,1,2018-1-15 14:36
2319,2319,2319,114996,repair,6.7,52,O94358151K,ZR,0,2021-3-7 16:31
2320,2320,2320,114997,reparking,0.0,10,e62534445C,OP,1,2021-6-6 6:14
2321,2321,2321,114998,repair,5.7,44,u18458685Y,GN,1,2020-2-24 21:3
2322,2322,2322,114999,reparking,0.0,9,z11597106c,QP,0,2019-11-19 21:38
2323,2323,2323,115000,reparking,0.0,1,k21965739e,WZ,0,2020-10-20 0:55
2324,2324,2324,115001,reparking,0.0,15,x58837153O,KS,1,2020-8-20 17:3
2325,2325,2325,115002,reparking,0.0,12,G47342943f,CJ,1,2018-10-4 10:5
2326,2326,2326,115003,reparking,0.0,5,O19264387t,AH,0,2019-6-5 3:40
2327,2327,2327,115004,reparking,0.0,6,F19059946i,AD,1,2019-2-4 3:4
2328,2328,2328,115005,reparking,0.0,10,r51754540Z,XV,0,2019-12-17 7:54
2329,2329,2329,115006,reparking,0.0,15,A80759079M,BM,1,2018-11-10 16:0
2330,2330,2330,115007,reparking,0.0,16,q94996107b,IJ,0,2019-9-18 14:42
2331,2331,2331,115008,reparking,0.0,8,D21168709j,LW,1,2020-2-22 5:23
2332,2332,2332,115009,refuel,0.0,4,F13324317X,UZ,1,2020-11-26 0:3
2333,2333,2333,115010,reparking,0.0,8,a24383432S,BB,0,2019-11-4 22:38
2334,2334,2334,115011,refuel,0.0,11,c71404784h,NZ,1,2020-7-14 21:21
2335,2335,2335,115012,reparking,0.0,16,M16195084T,AN,0,2020-8-5 14:30
2336,2336,2336,115013,reparking,0.0,13,T21646410G,TH,1,2020-2-10 9:14
2337,2337,2337,115014,refuel,0.0,9,a81162503f,HJ,0,2019-10-4 6:40
2338,2338,2338,115015,refuel,0.0,11,g21927975o,KX,1,2019-9-7 7:31
2339,2339,2339,115016,reparking,0.0,16,C97329021k,BC,0,2021-7-28 13:19
2340,2340,2340,115017,repair,5.4,50,I13549379V,YH,1,2019-3-1 0:40
2341,2341,2341,115018,repair,6.6,50,U14129401Z,JX,0,2019-5-19 12:54
2342,2342,2342,115019,repair,5.1,32,V15317805t,OS,1,2020-10-16 15:0
2343,2343,2343,115020,reparking,0.0,12,H75734034E,LX,1,2020-1-3 8:24
2344,2344,2344,115021,reparking,0.0,15,J25880963A,YG,1,2020-1-24 17:17
2345,2345,2345,115022,reparking,0.0,9,U39520556u,OV,1,2020-11-20 7:8
2346,2346,2346,115023,repair,3.3,16,x15739910a,EW,0,2019-10-7 14:49
2347,2347,2347,115024,refuel,0.0,12,Z21476194D,GD,0,2020-2-5 10:33
2348,2348,2348,115025,reparking,0.0,12,w12391717O,PK,0,2019-5-15 8:49
2349,2349,2349,115026,reparking,0.0,14,n20316947U,TN,1,2020-3-30 17:29
2350,2350,2350,115027,repair,4.7,45,y62871792F,BZ,0,2020-2-22 1:28
2351,2351,2351,115028,reparking,0.0,10,b15019916u,UR,0,2021-11-9 10:46
2352,2352,2352,115029,refuel,0.0,15,U10711419T,KF,0,2020-9-5 11:29
2353,2353,2353,115030,reparking,0.0,13,R19153983O,MB,1,2020-2-3 17:6
2354,2354,2354,115031,refuel,0.0,11,N10549589U,PC,0,2019-10-24 19:45
2355,2355,2355,115032,reparking,0.0,13,T17258323F,NR,1,2018-7-3 19:11
2356,2356,2356,115033,reparking,0.0,6,d90605125B,XT,1,2020-8-19 4:2
2357,2357,2357,115034,refuel,0.0,4,J21389113X,LD,0,2019-7-21 2:43
2358,2358,2358,115035,reparking,0.0,8,J89206681B,JK,0,2019-10-14 5:38
2359,2359,2359,115036,reparking,0.0,8,D11898674k,RP,1,2020-6-23 4:7
2360,2360,2360,115037,reparking,0.0,11,Q12081449W,BN,0,2019-5-4 19:59
2361,2361,2361,115038,refuel,0.0,4,p13265436R,WH,1,2020-6-2 0:7
2362,2362,2362,115039,reparking,0.0,13,u94278703K,UM,1,2020-4-1 9:29
2363,2363,2363,115040,reparking,0.0,6,M11207935Y,QW,0,2019-5-2 23:43
2364,2364,2364,115041,reparking,0.0,13,E85884187F,YB,0,2019-4-14 17:34
2365,2365,2365,115042,reparking,0.0,10,M16942202w,SG,1,2019-1-17 6:28
2366,2366,2366,115043,reparking,0.0,14,z15639936K,BC,0,2021-7-11 16:40
2367,2367,2367,115044,refuel,0.0,2,B93363649Z,DS,0,2019-5-18 0:43
2368,2368,2368,115045,repair,4.9,33,f22490453I,PB,1,2020-1-20 9:7
2369,2369,2369,115046,refuel_check,0.0,11,j22621886P,WJ,1,2020-10-13 19:22
2370,2370,2370,115047,repair,8.0,71,N93684873i,CF,0,2021-11-25 22:16
2371,2371,2371,115048,reparking,0.0,12,N17457370J,UM,1,2020-2-14 9:4
2372,2372,2372,115049,reparking,0.0,8,h83193449d,UN,0,2021-12-3 22:54
2373,2373,2373,115050,reparking,0.0,5,Q12049154i,TV,0,2019-10-5 3:58
2374,2374,2374,115051,reparking,0.0,13,Z17275599T,MS,1,2020-8-1 17:45
2375,2375,2375,115052,reparking,0.0,5,I12161012I,VN,0,2020-11-5 1:45
2376,2376,2376,115053,reparking,0.0,1,D48474630C,NH,0,2020-2-9 0:52
2377,2377,2377,115054,reparking,0.0,10,r89269408x,YY,1,2019-9-20 21:22
2378,2378,2378,115055,reparking,0.0,16,K86750569e,VS,1,2019-6-3 14:14
2379,2379,2379,115056,reparking,0.0,10,o11540629s,AS,0,2019-12-8 21:54
2380,2380,2380,115057,reparking,0.0,10,S20543842X,PR,0,2021-10-4 9:27
2381,2381,2381,115058,reparking,0.0,4,k80786856l,XY,1,2019-7-15 0:10
2382,2382,2382,115059,refuel,0.0,15,c20590315d,KZ,1,2020-10-2 12:6
2383,2383,2383,115060,reparking,0.0,7,G13821834T,VY,0,2019-1-21 5:47
2384,2384,2384,115061,reparking,0.0,10,g11560137d,CJ,1,2020-3-6 21:14
2385,2385,2385,115062,reparking,0.0,7,K11766813E,UO,0,2019-1-28 23:24
2386,2386,2386,115063,reparking,0.0,7,d19214377Y,OY,1,2018-9-13 6:9
2387,2387,2387,115064,repair,6.0,43,r11156401h,BH,1,2020-3-19 13:39
2388,2388,2388,115065,refuel,0.0,3,d88869649B,DV,1,2020-5-6 0:18
2389,2389,2389,115066,refuel,0.0,3,Y19405099D,WN,0,2019-7-25 1:20
2390,2390,2390,115067,repair,4.8,38,N58030401q,KN,0,2019-5-26 7:25
2391,2391,2391,115068,reparking,0.0,9,a92313727A,SD,1,2020-6-2 23:30
2392,2392,2392,115069,reparking,0.0,15,D18115460t,VF,0,2021-8-10 13:32
2393,2393,2393,115070,reparking,0.0,7,m13963562E,EJ,1,2020-8-1 23:5
2394,2394,2394,115071,reparking,0.0,5,P86362307q,QL,1,2020-5-13 2:15
2395,2395,2395,115072,refuel,0.0,15,u16907319C,EZ,0,2019-3-5 16:53
2396,2396,2396,115073,repair,6.2,51,x10430805f,BZ,0,2020-11-15 20:34
2397,2397,2397,115074,reparking,0.0,3,z71654131y,NT,0,2019-11-7 1:35
2398,2398,2398,115075,reparking,0.0,11,J22559152a,PZ,0,2021-2-13 8:26
2399,2399,2399,115076,repair,5.6,50,i19014419C,BC,1,2020-5-21 2:5
2400,2400,2400,119976,reparking,0.0,6,Z21640888N,UV,0,2019-10-10 3:37
2401,2401,2401,119977,reparking,0.0,4,J15244210Z,JV,0,2020-10-28 0:54
2402,2402,2402,119978,reparking,0.0,9,i91600067A,NY,1,2017-7-20 7:11
2403,2403,2403,119979,reparking,0.0,7,C72229940J,VJ,0,2019-2-15 23:47
2404,2404,2404,119980,reparking,0.0,3,B15425558p,MS,0,2019-6-15 0:30
2405,2405,2405,119981,refuel,0.0,9,t53263450D,DO,1,2020-4-12 6:23
2406,2406,2406,119982,repair,4.9,38,O18917243I,CD,1,2019-10-11 21:10
2407,2407,2407,119983,repair,8.0,69,H17821257f,KW,0,2019-12-8 20:39
2408,2408,2408,119984,refuel,0.0,16,a41823930e,UG,0,2020-7-28 12:50
2409,2409,2409,119985,reparking,0.0,2,a14231502T,ZX,0,2019-9-24 0:38
2410,2410,2410,119986,repair,5.6,50,W16217358q,XP,0,2019-6-30 23:22
2411,2411,2411,119987,reparking,0.0,15,A38569725K,OL,1,2021-3-30 12:22
2412,2412,2412,119988,refuel,0.0,15,F16031202c,LR,1,2020-1-22 12:30
2413,2413,2413,119989,repair,5.2,43,n15570314X,EL,0,2021-4-24 21:32
2414,2414,2414,119990,refuel,0.0,13,S18159473b,ON,0,2020-11-23 10:51
2415,2415,2415,119991,reparking,0.0,14,l22245696z,AR,1,2020-5-12 18:27
2416,2416,2416,119992,repair,8.1,65,D16978575e,QO,0,2022-7-1 13:52
2417,2417,2417,119993,reparking,0.0,16,x80002642q,MS,0,2021-11-10 14:50
2418,2418,2418,119994,refuel,0.0,10,B21190735B,AR,0,2019-12-24 19:28
2419,2419,2419,119995,repair,4.2,37,O94358151K,RZ,1,2020-5-22 1:0
2420,2420,2420,119996,repair,6.7,53,e62534445C,IV,0,2019-11-28 18:53
2421,2421,2421,119997,refuel,0.0,8,u18458685Y,WB,1,2020-5-11 6:18
2422,2422,2422,119998,reparking,0.0,15,z11597106c,QX,0,2019-12-15 15:13
2423,2423,2423,119999,reparking,0.0,11,k21965739e,RS,1,2021-2-13 7:5
2424,2424,2424,120000,reparking,0.0,10,x58837153O,ES,1,2020-2-19 7:25
2425,2425,2425,120001,reparking,0.0,14,G47342943f,TG,1,2020-3-2 12:39
2426,2426,2426,120002,repair,7.4,61,O19264387t,PL,0,2020-6-7 18:47
2427,2427,2427,120003,repair,6.5,61,F19059946i,VF,0,2020-9-5 1:32
2428,2428,2428,120004,reparking,0.0,15,r51754540Z,LG,1,2021-8-21 12:10
2429,2429,2429,120005,reparking,0.0,4,A80759079M,LH,1,2019-7-1 0:21
2430,2430,2430,120006,reparking,0.0,11,q94996107b,CJ,0,2019-10-9 19:50
2431,2431,2431,120007,repair,6.8,56,D21168709j,ON,1,2020-6-9 21:9
2432,2432,2432,120008,reparking,0.0,7,F13324317X,AZ,1,2020-4-11 2:22
2433,2433,2433,120009,reparking,0.0,8,a24383432S,GN,0,2020-7-4 21:57
2434,2434,2434,120010,repair,4.7,37,c71404784h,JP,0,2020-12-20 8:56
2435,2435,2435,120011,reparking,0.0,15,M16195084T,DZ,0,2021-10-1 14:58
2436,2436,2436,120012,repair,4.8,42,T21646410G,TD,0,2019-12-25 23:36
2437,2437,2437,120013,repair,7.3,60,a81162503f,XR,0,2020-5-1 11:32
2438,2438,2438,120014,reparking,0.0,15,g21927975o,SB,0,2019-12-17 13:38
2439,2439,2439,120015,reparking,0.0,16,C97329021k,TZ,1,2019-3-7 13:11
2440,2440,2440,120016,reparking,0.0,16,I13549379V,DN,0,2019-3-20 14:56
2441,2441,2441,120017,reparking,0.0,7,U14129401Z,VF,0,2021-10-28 3:36
2442,2442,2442,120018,reparking,0.0,6,V15317805t,RS,1,2020-12-14 2:37
2443,2443,2443,120019,repair,5.9,46,H75734034E,EK,0,2019-9-20 17:56
2444,2444,2444,120020,reparking,0.0,12,J25880963A,XS,1,2019-5-16 7:23
2445,2445,2445,120021,reparking,0.0,6,U39520556u,XC,0,2020-11-1 3:53
2446,2446,2446,120022,refuel,0.0,13,x15739910a,AX,0,2019-5-2 10:39
2447,2447,2447,120023,repair,6.7,52,Z21476194D,ZS,1,2018-11-14 17:16
2448,2448,2448,120024,repair,5.9,43,w12391717O,DL,1,2020-2-21 17:13
2449,2449,2449,120025,reparking,0.0,12,n20316947U,SN,0,2020-6-22 11:4
2450,2450,2450,120026,reparking,0.0,11,y62871792F,IB,1,2018-5-18 19:26
2451,2451,2451,120027,reparking,0.0,15,b15019916u,LH,1,2019-3-29 11:27
2452,2452,2452,120028,reparking,0.0,8,U10711419T,MK,1,2019-8-9 4:20
2453,2453,2453,120029,reparking,0.0,12,R19153983O,WK,1,2020-1-19 8:3
2454,2454,2454,120030,reparking,0.0,1,N10549589U,AY,0,2019-4-24 0:53
2455,2455,2455,120031,repair,7.1,65,T17258323F,XC,0,2019-10-26 5:59
2456,2456,2456,120032,reparking,0.0,5,d90605125B,EZ,1,2020-8-7 3:4
2457,2457,2457,120033,reparking,0.0,5,J21389113X,SG,0,2021-11-6 3:28
2458,2458,2458,120034,reparking,0.0,4,J89206681B,LH,1,2020-2-8 0:0
2459,2459,2459,120035,reparking,0.0,13,D11898674k,ZY,0,2019-8-11 18:32
2460,2460,2460,120036,reparking,0.0,5,Q12081449W,FK,1,2018-2-1 2:22
2461,2461,2461,120037,reparking,0.0,10,p13265436R,PG,0,2019-11-29 20:29
2462,2462,2462,120038,repair,7.5,68,u94278703K,PS,1,2020-4-19 2:33
2463,2463,2463,120039,reparking,0.0,15,M11207935Y,MP,0,2019-3-1 15:27
2464,2464,2464,120040,reparking,0.0,13,E85884187F,SH,0,2021-11-14 17:47
2465,2465,2465,120041,reparking,0.0,10,M16942202w,UL,0,2021-3-26 20:14
2466,2466,2466,120042,repair,4.7,35,z15639936K,UW,1,2020-6-26 9:21
2467,2467,2467,120043,reparking,0.0,5,B93363649Z,OV,0,2019-9-2 2:48
2468,2468,2468,120044,reparking,0.0,6,f22490453I,RF,0,2019-12-9 3:31
2469,2469,2469,120045,reparking,0.0,8,j22621886P,ER,0,2019-1-11 7:44
2470,2470,2470,120046,reparking,0.0,7,N93684873i,QW,0,2019-6-28 5:32
2471,2471,2471,120047,reparking,0.0,11,N17457370J,UX,0,2019-4-27 19:40
2472,2472,2472,120048,reparking,0.0,11,h83193449d,GY,1,2018-4-14 21:10
2473,2473,2473,120049,reparking,0.0,7,Q12049154i,GX,0,2021-9-10 23:41
2474,2474,2474,120050,reparking,0.0,11,Z17275599T,MZ,1,2020-4-8 8:2
2475,2475,2475,120051,refuel,0.0,3,I12161012I,SZ,0,2020-9-4 1:54
2476,2476,2476,120052,refuel,0.0,17,D48474630C,SN,0,2019-9-30 13:12
2477,2477,2477,120053,refuel,0.0,7,r89269408x,XX,0,2021-11-4 23:52
2478,2478,2478,120054,refuel,0.0,15,K86750569e,BV,0,2020-12-11 12:57
2479,2479,2479,120055,refuel,0.0,7,o11540629s,LN,1,2019-8-3 4:21
2480,2480,2480,120056,reparking,0.0,17,S20543842X,YM,1,2020-5-19 13:27
2481,2481,2481,120057,repair,6.3,47,k80786856l,FG,1,2019-4-4 12:2
2482,2482,2482,120058,repair,5.5,46,c20590315d,IK,0,2019-11-10 22:12
2483,2483,2483,120059,repair,6.2,44,G13821834T,KG,1,2020-6-15 12:25
2484,2484,2484,120060,reparking,0.0,15,g11560137d,OH,1,2019-11-29 12:36
2485,2485,2485,120061,reparking,0.0,9,K11766813E,BS,0,2019-12-21 7:51
2486,2486,2486,120062,refuel,0.0,12,d19214377Y,DD,1,2020-6-13 19:29
2487,2487,2487,120063,repair,5.6,50,r11156401h,EV,1,2020-2-20 1:24
2488,2488,2488,120064,reparking,0.0,15,d88869649B,PZ,0,2019-12-28 11:57
2489,2489,2489,120065,repair,5.3,46,Y19405099D,GN,1,2020-3-17 3:5
2490,2490,2490,120066,reparking,0.0,17,N58030401q,IZ,1,2020-4-30 13:13
2491,2491,2491,120067,reparking,0.0,13,a92313727A,BL,1,2020-8-13 19:6
2492,2492,2492,120068,refuel,0.0,17,D18115460t,BH,1,2019-5-8 16:13
2493,2493,2493,120069,repair,5.3,42,m13963562E,IL,1,2019-4-24 5:11
2494,2494,2494,120070,reparking,0.0,16,P86362307q,FM,0,2019-8-28 13:32
2495,2495,2495,120071,repair,5.7,44,u16907319C,ZT,1,2020-2-25 20:25
2496,2496,2496,120072,reparking,0.0,9,x10430805f,HM,0,2019-2-5 21:47
2497,2497,2497,120073,reparking,0.0,7,z71654131y,EM,0,2020-2-26 23:40
2498,2498,2498,120074,refuel,0.0,12,J22559152a,YV,0,2020-9-16 17:35
2499,2499,2499,120075,repair,6.0,54,i19014419C,GP,0,2020-12-23 4:58
2500,2500,2500,124975,reparking,0.0,15,Z21640888N,RS,0,2019-10-23 13:42
2501,2501,2501,124976,reparking,0.0,8,J15244210Z,EK,0,2021-4-29 8:42
2502,2502,2502,124977,reparking,0.0,17,i91600067A,FP,0,2019-4-3 14:56
2503,2503,2503,124978,repair,5.0,41,C72229940J,PK,0,2020-8-25 21:36
2504,2504,2504,124979,reparking,0.0,15,B15425558p,CO,0,2018-8-22 12:42
2505,2505,2505,124980,reparking,0.0,4,t53263450D,QL,1,2020-5-1 1:16
2506,2506,2506,124981,reparking,0.0,12,O18917243I,JV,0,2019-4-13 10:57
2507,2507,2507,124982,reparking,0.0,14,H17821257f,PM,0,2020-7-26 12:35
2508,2508,2508,124983,reparking,0.0,6,a41823930e,TV,0,2019-11-5 3:33
2509,2509,2509,124984,reparking,0.0,15,a14231502T,IC,0,2020-3-1 12:49
2510,2510,2510,124985,reparking,0.0,11,W16217358q,GC,1,2020-6-30 9:16
2511,2511,2511,124986,repair,4.6,38,A38569725K,AG,0,2019-10-10 5:44
2512,2512,2512,124987,reparking,0.0,14,F16031202c,KZ,0,2020-9-2 17:54
2513,2513,2513,124988,reparking,0.0,11,n15570314X,TC,0,2019-9-8 10:34
2514,2514,2514,124989,reparking,0.0,10,S18159473b,OC,1,2018-9-22 21:56
2515,2515,2515,124990,reparking,0.0,13,l22245696z,HM,1,2020-5-27 19:19
2516,2516,2516,124991,refuel,0.0,13,D16978575e,DS,0,2019-6-20 20:49
2517,2517,2517,124992,reparking,0.0,7,x80002642q,GW,0,2019-12-25 4:54
2518,2518,2518,124993,refuel,0.0,6,B21190735B,YS,1,2019-7-23 2:29
2519,2519,2519,124994,reparking,0.0,11,O94358151K,UR,0,2019-9-20 18:29
2520,2520,2520,124995,repair,5.7,47,e62534445C,KR,0,2019-1-14 21:47
2521,2521,2521,124996,reparking,0.0,6,u18458685Y,KD,1,2020-6-6 2:11
2522,2522,2522,124997,reparking,0.0,14,z11597106c,CO,1,2020-4-22 11:5
2523,2523,2523,124998,refuel,0.0,14,k21965739e,LO,0,2021-9-27 12:56
2524,2524,2524,124999,reparking,0.0,14,x58837153O,WZ,1,2019-4-18 17:34
2525,2525,2525,125000,repair,6.4,55,G47342943f,ZK,0,2020-11-15 23:20
2526,2526,2526,125001,refuel,0.0,14,O19264387t,OF,0,2019-7-13 16:22
2527,2527,2527,125002,reparking,0.0,13,F19059946i,MN,0,2021-9-19 19:48
2528,2528,2528,125003,reparking,0.0,2,r51754540Z,QN,0,2019-1-16 0:24
2529,2529,2529,125004,reparking,0.0,10,A80759079M,WO,0,2021-7-11 21:59
2530,2530,2530,125005,reparking,0.0,10,q94996107b,EW,0,2021-4-24 22:19
2531,2531,2531,125006,repair,4.4,29,D21168709j,LV,0,2019-5-14 17:33
2532,2532,2532,125007,reparking,0.0,8,F13324317X,IZ,0,2021-5-23 6:46
2533,2533,2533,125008,refuel,0.0,10,a24383432S,NL,0,2019-10-5 10:50
2534,2534,2534,125009,reparking,0.0,7,c71404784h,KK,0,2019-6-25 4:58
2535,2535,2535,125010,reparking,0.0,8,M16195084T,HK,1,2018-1-27 5:15
2536,2536,2536,125011,refuel,0.0,4,T21646410G,JN,0,2019-9-6 1:26
2537,2537,2537,125012,reparking,0.0,6,a81162503f,LM,0,2019-11-5 23:21
2538,2538,2538,125013,reparking,0.0,13,g21927975o,YV,1,2020-7-25 18:10
2539,2539,2539,125014,reparking,0.0,15,C97329021k,ES,1,2019-2-13 12:5
2540,2540,2540,125015,reparking,0.0,6,I13549379V,FN,0,2019-9-18 3:56
2541,2541,2541,125016,refuel,0.0,8,U14129401Z,PF,0,2019-1-30 5:55
2542,2542,2542,125017,repair,6.2,49,V15317805t,XP,1,2020-6-9 11:15
2543,2543,2543,125018,reparking,0.0,7,H75734034E,QX,0,2019-5-11 23:17
2544,2544,2544,125019,reparking,0.0,14,J25880963A,KL,0,2021-12-10 15:42
2545,2545,2545,125020,reparking,0.0,19,U39520556u,NH,1,2019-2-28 14:27
2546,2546,2546,125021,repair,3.7,21,x15739910a,MW,0,2019-4-13 13:35
2547,2547,2547,125022,reparking,0.0,9,Z21476194D,XL,0,2019-6-26 6:54
2548,2548,2548,125023,repair,6.4,52,w12391717O,FK,1,2020-4-6 7:10
2549,2549,2549,125024,repair,6.3,46,n20316947U,PH,1,2020-3-21 13:23
2550,2550,2550,125025,reparking,0.0,11,y62871792F,RY,0,2019-12-2 18:49
2551,2551,2551,125026,reparking,0.0,16,b15019916u,BC,0,2019-5-15 15:27
2552,2552,2552,125027,reparking,0.0,12,U10711419T,DL,1,2020-3-27 17:7
2553,2553,2553,125028,reparking,0.0,7,R19153983O,QT,1,2020-8-21 2:14
2554,2554,2554,125029,refuel,0.0,11,N10549589U,JS,0,2020-12-8 8:39
2555,2555,2555,125030,refuel,0.0,9,T17258323F,BG,0,2020-8-19 21:23
2556,2556,2556,125031,reparking,0.0,3,d90605125B,MZ,1,2020-4-5 0:24
2557,2557,2557,125032,reparking,0.0,13,J21389113X,EM,1,2018-3-13 8:22
2558,2558,2558,125033,reparking,0.0,14,J89206681B,MP,1,2020-2-24 12:19
2559,2559,2559,125034,repair,5.7,42,D11898674k,QH,1,2020-8-3 10:11
2560,2560,2560,125035,refuel,0.0,5,Q12081449W,IV,1,2020-2-16 3:38
2561,2561,2561,125036,refuel,0.0,13,p13265436R,HH,0,2019-10-30 17:40
2562,2562,2562,125037,repair,5.4,43,u94278703K,OH,1,2020-11-7 22:35
2563,2563,2563,125038,repair,6.2,58,M11207935Y,PC,0,2019-8-25 2:50
2564,2564,2564,125039,reparking,0.0,8,E85884187F,CG,0,2021-8-4 23:28
2565,2565,2565,125040,repair,4.9,35,M16942202w,TL,1,2020-4-12 9:4
2566,2566,2566,125041,refuel,0.0,9,z15639936K,CX,0,2019-11-8 21:44
2567,2567,2567,125042,refuel,0.0,15,B93363649Z,WM,0,2019-2-30 15:53
2568,2568,2568,125043,reparking,0.0,15,f22490453I,KC,1,2019-3-18 16:26
2569,2569,2569,125044,reparking,0.0,8,j22621886P,OK,1,2020-3-7 3:19
2570,2570,2570,125045,reparking,0.0,7,N93684873i,WF,0,2019-11-30 23:50
2571,2571,2571,125046,reparking,0.0,16,N17457370J,VS,0,2019-9-3 13:46
2572,2572,2572,125047,refuel,0.0,16,h83193449d,KX,0,2021-10-3 18:45
2573,2573,2573,125048,repair,6.1,45,Q12049154i,GM,1,2018-7-9 12:2
2574,2574,2574,125049,reparking,0.0,10,Z17275599T,UH,0,2019-6-21 21:24
2575,2575,2575,125050,reparking,0.0,4,I12161012I,XS,1,2020-6-6 2:5
2576,2576,2576,125051,reparking,0.0,8,D48474630C,QZ,1,2020-8-30 23:11
2577,2577,2577,125052,reparking,0.0,12,r89269408x,QR,0,2019-7-5 9:58
2578,2578,2578,125053,reparking,0.0,9,K86750569e,YW,1,2020-3-1 6:3
2579,2579,2579,125054,reparking,0.0,12,o11540629s,DK,0,2019-7-30 9:48
2580,2580,2580,125055,reparking,0.0,9,S20543842X,RH,0,2019-3-6 6:36
2581,2581,2581,125056,reparking,0.0,16,k80786856l,RR,0,2021-5-12 13:33
2582,2582,2582,125057,reparking,0.0,4,c20590315d,CN,1,2020-9-12 0:16
2583,2583,2583,125058,reparking,0.0,4,G13821834T,TK,1,2020-9-5 1:9
2584,2584,2584,125059,reparking,0.0,17,g11560137d,RS,1,2019-2-11 13:6
2585,2585,2585,125060,refuel,0.0,12,K11766813E,BY,0,2019-2-14 10:51
2586,2586,2586,125061,repair,5.8,45,d19214377Y,HP,0,2019-11-21 17:44
2587,2587,2587,125062,repair,6.2,52,r11156401h,KL,1,2020-10-11 22:4
2588,2588,2588,125063,reparking,0.0,13,d88869649B,XC,0,2020-10-23 19:48
2589,2589,2589,125064,reparking,0.0,2,Y19405099D,YS,0,2020-12-15 0:24
2590,2590,2590,125065,reparking,0.0,8,N58030401q,MX,1,2020-8-13 4:11
2591,2591,2591,125066,reparking,0.0,7,a92313727A,ZG,1,2020-5-13 23:3
2592,2592,2592,125067,reparking,0.0,11,D18115460t,PV,1,2020-3-23 21:39
2593,2593,2593,125068,reparking,0.0,5,m13963562E,TL,1,2020-6-15 2:11
2594,2594,2594,125069,reparking,0.0,11,P86362307q,UZ,0,2019-8-10 9:54
2595,2595,2595,125070,reparking,0.0,6,u16907319C,KG,0,2019-4-3 23:54
2596,2596,2596,125071,reparking,0.0,5,x10430805f,OW,1,2020-11-26 23:0
2597,2597,2597,125072,refuel,0.0,10,z71654131y,UN,1,2020-1-1 20:23
2598,2598,2598,125073,refuel,0.0,12,J22559152a,MS,0,2020-6-12 19:50
2599,2599,2599,125074,reparking,0.0,8,i19014419C,AW,0,2019-9-17 5:32
2600,2600,2600,129974,reparking,0.0,8,Z21640888N,GJ,0,2020-12-21 22:31
2601,2601,2601,129975,reparking,0.0,14,J15244210Z,DG,0,2019-10-23 18:37
2602,2602,2602,129976,repair,6.2,54,i91600067A,FR,1,2019-4-2 4:0
2603,2603,2603,129977,reparking,0.0,4,C72229940J,KV,1,2021-7-27 1:4
2604,2604,2604,129978,refuel,0.0,10,B15425558p,GS,0,2019-11-2 19:41
2605,2605,2605,129979,reparking,0.0,11,t53263450D,KZ,1,2020-2-30 19:14
2606,2606,2606,129980,reparking,0.0,13,O18917243I,FL,1,2019-4-27 10:29
2607,2607,2607,129981,reparking,0.0,15,H17821257f,BT,1,2020-5-2 12:17
2608,2608,2608,129982,reparking,0.0,7,a41823930e,CC,0,2019-9-14 23:50
2609,2609,2609,129983,reparking,0.0,17,a14231502T,DZ,1,2019-8-18 13:8
2610,2610,2610,129984,refuel,0.0,16,W16217358q,SV,1,2019-4-10 15:14
2611,2611,2611,129985,repair,6.0,42,A38569725K,IC,0,2021-12-15 14:28
2612,2612,2612,129986,reparking,0.0,10,F16031202c,EX,0,2020-8-11 6:51
2613,2613,2613,129987,reparking,0.0,7,n15570314X,DG,0,2019-3-23 23:40
2614,2614,2614,129988,reparking,0.0,2,S18159473b,FL,0,2020-2-9 1:49
2615,2615,2615,129989,reparking,0.0,12,l22245696z,JJ,0,2019-10-14 18:52
2616,2616,2616,129990,reparking,0.0,8,D16978575e,EO,0,2019-12-14 23:42
2617,2617,2617,129991,repair,7.8,72,x80002642q,QM,1,2020-8-8 1:48
2618,2618,2618,129992,refuel,0.0,2,B21190735B,DH,0,2019-7-16 0:42
2619,2619,2619,129993,refuel,0.0,8,O94358151K,AR,0,2020-10-24 23:45
2620,2620,2620,129994,refuel,0.0,9,e62534445C,MN,0,2021-8-14 23:50
2621,2621,2621,129995,reparking,0.0,8,u18458685Y,XY,1,2020-9-26 23:6
2622,2622,2622,129996,reparking,0.0,11,z11597106c,IT,0,2020-8-11 19:56
2623,2623,2623,129997,repair,6.6,54,k21965739e,KT,0,2021-10-11 19:42
2624,2624,2624,129998,reparking,0.0,17,x58837153O,BD,1,2020-1-9 14:3
2625,2625,2625,129999,reparking,0.0,5,G47342943f,MH,1,2020-7-25 1:20
2626,2626,2626,130000,reparking,0.0,11,O19264387t,LF,0,2021-3-5 19:50
2627,2627,2627,130001,reparking,0.0,16,F19059946i,QC,1,2019-9-21 13:28
2628,2628,2628,130002,repair,7.5,61,r51754540Z,YS,1,2020-6-24 19:1
2629,2629,2629,130003,reparking,0.0,6,A80759079M,XL,1,2018-8-9 3:28
2630,2630,2630,130004,repair,5.9,47,q94996107b,QX,1,2020-8-6 21:23
